p6_Gesture_Tap_Palm0,164,309,
p6_Gesture_Tap_Wrist0,260,390,
p6_Gesture_Tap_Thigh0,179,303,
p6_Gesture_Tap_Palm1,168,322,
p6_Gesture_Tap_Wrist1,199,356,
p6_Gesture_Tap_Thigh1,130,265,
p6_Gesture_Tap_Palm2,147,281,
p6_Gesture_Tap_Wrist2,127,285,
p6_Gesture_Tap_Thigh2,127,290,
p6_Gesture_Tap_Palm3,105,258,
p6_Gesture_Tap_Wrist3,186,322,
p6_Gesture_Tap_Thigh3,124,339,
p6_Gesture_Tap_Palm4,173,318,
p6_Gesture_Tap_Wrist4,192,416,
p6_Gesture_Tap_Thigh4,104,228,
p6_Gesture_Tap_Palm5,155,310,
p6_Gesture_Tap_Wrist5,139,286,
p6_Gesture_Tap_Thigh5,120,276,
p6_Gesture_Tap_Palm6,134,283,
p6_Gesture_Tap_Wrist6,131,277,
p6_Gesture_Tap_Thigh6,128,309,
p6_Gesture_Tap_Palm7,101,397,
p6_Gesture_Tap_Wrist7,418,558,
p6_Gesture_Tap_Thigh7,153,316,
p6_Gesture_Tap_Palm8,109,299,
p6_Gesture_Tap_Wrist8,142,293,
p6_Gesture_Tap_Thigh8,135,302,
p6_Gesture_Tap_Palm9,127,341,
p6_Gesture_Tap_Wrist9,180,391,
p6_Gesture_Tap_Thigh9,149,311,
p6_Gesture_SwipeDown_Palm0,115,386,
p6_Gesture_SwipeDown_Wrist0,158,405,
p6_Gesture_SwipeDown_Thigh0,199,569,
p6_Gesture_SwipeDown_Palm1,127,427,
p6_Gesture_SwipeDown_Wrist1,42,383,
p6_Gesture_SwipeDown_Thigh1,76,363,
p6_Gesture_SwipeDown_Palm2,211,511,
p6_Gesture_SwipeDown_Wrist2,125,451,
p6_Gesture_SwipeDown_Thigh2,173,445,
p6_Gesture_SwipeDown_Palm3,178,515,
p6_Gesture_SwipeDown_Wrist3,110,392,
p6_Gesture_SwipeDown_Thigh3,209,471,
p6_Gesture_SwipeDown_Palm4,226,459,
p6_Gesture_SwipeDown_Wrist4,98,364,
p6_Gesture_SwipeDown_Thigh4,174,532,
p6_Gesture_SwipeDown_Palm5,47,332,
p6_Gesture_SwipeDown_Wrist5,135,419,
p6_Gesture_SwipeDown_Thigh5,70,361,
p6_Gesture_SwipeDown_Palm6,329,640,
p6_Gesture_SwipeDown_Wrist6,196,456,
p6_Gesture_SwipeDown_Thigh6,127,472,
p6_Gesture_SwipeDown_Palm7,107,463,
p6_Gesture_SwipeDown_Wrist7,102,379,
p6_Gesture_SwipeDown_Thigh7,46,159,253,559,
p6_Gesture_SwipeDown_Palm8,87,510,
p6_Gesture_SwipeDown_Wrist8,66,177,257,566,
p6_Gesture_SwipeDown_Thigh8,90,402,
p6_Gesture_SwipeDown_Palm9,79,439,
p6_Gesture_SwipeDown_Wrist9,237,477,
p6_Gesture_SwipeDown_Thigh9,80,450,
p6_Gesture_SwipeUp_Palm0,170,432,
p6_Gesture_SwipeUp_Wrist0,248,546,
p6_Gesture_SwipeUp_Thigh0,137,400,
p6_Gesture_SwipeUp_Palm1,249,517,
p6_Gesture_SwipeUp_Wrist1,166,449,
p6_Gesture_SwipeUp_Thigh1,69,329,
p6_Gesture_SwipeUp_Palm2,141,697,
p6_Gesture_SwipeUp_Wrist2,91,375,
p6_Gesture_SwipeUp_Thigh2,104,406,
p6_Gesture_SwipeUp_Palm3,72,375,
p6_Gesture_SwipeUp_Wrist3,66,455,
p6_Gesture_SwipeUp_Thigh3,69,361,
p6_Gesture_SwipeUp_Palm4,189,448,
p6_Gesture_SwipeUp_Wrist4,112,426,
p6_Gesture_SwipeUp_Thigh4,94,356,
p6_Gesture_SwipeUp_Palm5,150,442,
p6_Gesture_SwipeUp_Wrist5,90,372,
p6_Gesture_SwipeUp_Thigh5,0,202,
p6_Gesture_SwipeUp_Palm6,85,444,
p6_Gesture_SwipeUp_Wrist6,72,369,
p6_Gesture_SwipeUp_Thigh6,60,394,
p6_Gesture_SwipeUp_Palm7,152,447,
p6_Gesture_SwipeUp_Wrist7,121,503,
p6_Gesture_SwipeUp_Thigh7,87,390,
p6_Gesture_SwipeUp_Palm8,84,381,
p6_Gesture_SwipeUp_Wrist8,83,382,
p6_Gesture_SwipeUp_Thigh8,91,415,
p6_Gesture_SwipeUp_Palm9,46,404,
p6_Gesture_SwipeUp_Wrist9,185,580,
p6_Gesture_SwipeUp_Thigh9,151,495,
p6_Gesture_SwipeLeft_Palm0,144,429,
p6_Gesture_SwipeLeft_Wrist0,117,477,
p6_Gesture_SwipeLeft_Thigh0,89,326,
p6_Gesture_SwipeLeft_Palm1,120,405,
p6_Gesture_SwipeLeft_Wrist1,112,437,
p6_Gesture_SwipeLeft_Thigh1,112,520,
p6_Gesture_SwipeLeft_Palm2,164,459,
p6_Gesture_SwipeLeft_Wrist2,172,510,
p6_Gesture_SwipeLeft_Thigh2,174,415,
p6_Gesture_SwipeLeft_Palm3,184,424,
p6_Gesture_SwipeLeft_Wrist3,149,423,
p6_Gesture_SwipeLeft_Thigh3,102,402,
p6_Gesture_SwipeLeft_Palm4,146,469,
p6_Gesture_SwipeLeft_Wrist4,140,533,
p6_Gesture_SwipeLeft_Thigh4,186,518,
p6_Gesture_SwipeLeft_Palm5,113,366,
p6_Gesture_SwipeLeft_Wrist5,231,523,
p6_Gesture_SwipeLeft_Thigh5,107,337,
p6_Gesture_SwipeLeft_Palm6,63,348,
p6_Gesture_SwipeLeft_Wrist6,156,452,
p6_Gesture_SwipeLeft_Thigh6,104,406,
p6_Gesture_SwipeLeft_Palm7,242,534,
p6_Gesture_SwipeLeft_Wrist7,163,465,
p6_Gesture_SwipeLeft_Thigh7,161,570,
p6_Gesture_SwipeLeft_Palm8,91,398,
p6_Gesture_SwipeLeft_Wrist8,327,648,
p6_Gesture_SwipeLeft_Thigh8,49,422,
p6_Gesture_SwipeLeft_Palm9,207,507,
p6_Gesture_SwipeLeft_Wrist9,87,340,
p6_Gesture_SwipeLeft_Thigh9,101,456,
p6_Gesture_SwipeRight_Palm0,286,703,
p6_Gesture_SwipeRight_Wrist0,138,501,
p6_Gesture_SwipeRight_Thigh0,0,681,
p6_Gesture_SwipeRight_Palm1,87,419,
p6_Gesture_SwipeRight_Wrist1,146,387,
p6_Gesture_SwipeRight_Thigh1,90,398,
p6_Gesture_SwipeRight_Palm2,135,414,
p6_Gesture_SwipeRight_Wrist2,72,320,
p6_Gesture_SwipeRight_Thigh2,120,379,
p6_Gesture_SwipeRight_Palm3,123,376,
p6_Gesture_SwipeRight_Wrist3,111,562,
p6_Gesture_SwipeRight_Thigh3,84,361,
