p15_Gesture_Tap_Palm0,165,350,
p15_Gesture_Tap_Wrist0,164,346,
p15_Gesture_Tap_Thigh0,121,312,
p15_Gesture_Tap_Palm1,135,319,
p15_Gesture_Tap_Wrist1,190,409,
p15_Gesture_Tap_Thigh1,146,326,
p15_Gesture_Tap_Palm2,95,274,
p15_Gesture_Tap_Wrist2,209,408,
p15_Gesture_Tap_Thigh2,261,449,
p15_Gesture_Tap_Palm3,91,293,
p15_Gesture_Tap_Wrist3,148,301,
p15_Gesture_Tap_Thigh3,117,290,
p15_Gesture_Tap_Palm4,110,316,
p15_Gesture_Tap_Wrist4,139,330,
p15_Gesture_Tap_Thigh4,99,300,
p15_Gesture_Tap_Palm5,150,318,
p15_Gesture_Tap_Wrist5,111,342,
p15_Gesture_Tap_Thigh5,162,340,
p15_Gesture_Tap_Palm6,93,291,
p15_Gesture_Tap_Wrist6,144,349,
p15_Gesture_Tap_Thigh6,64,232,
p15_Gesture_Tap_Palm7,61,227,
p15_Gesture_Tap_Wrist7,62,317,
p15_Gesture_Tap_Thigh7,75,253,
p15_Gesture_Tap_Palm8,147,326,
p15_Gesture_Tap_Wrist8,131,355,
p15_Gesture_Tap_Thigh8,113,270,
p15_Gesture_Tap_Palm9,102,289,
p15_Gesture_Tap_Wrist9,107,347,
p15_Gesture_Tap_Thigh9,102,273,
p15_Gesture_SwipeDown_Palm0,227,558,
p15_Gesture_SwipeDown_Wrist0,122,450,
p15_Gesture_SwipeDown_Thigh0,199,558,
p15_Gesture_SwipeDown_Palm1,112,422,
p15_Gesture_SwipeDown_Wrist1,120,456,
p15_Gesture_SwipeDown_Thigh1,151,488,
p15_Gesture_SwipeDown_Palm2,137,442,
p15_Gesture_SwipeDown_Wrist2,151,520,
p15_Gesture_SwipeDown_Thigh2,118,430,
p15_Gesture_SwipeDown_Palm3,113,427,
p15_Gesture_SwipeDown_Wrist3,124,413,
p15_Gesture_SwipeDown_Thigh3,194,546,
p15_Gesture_SwipeDown_Palm4,104,415,
p15_Gesture_SwipeDown_Wrist4,151,455,
p15_Gesture_SwipeDown_Thigh4,142,447,
p15_Gesture_SwipeDown_Palm5,101,357,
p15_Gesture_SwipeDown_Wrist5,87,371,
p15_Gesture_SwipeDown_Thigh5,106,385,
p15_Gesture_SwipeDown_Palm6,84,391,
p15_Gesture_SwipeDown_Wrist6,127,410,
p15_Gesture_SwipeDown_Thigh6,48,325,
p15_Gesture_SwipeDown_Palm7,114,383,
p15_Gesture_SwipeDown_Wrist7,102,406,
p15_Gesture_SwipeDown_Thigh7,110,395,
p15_Gesture_SwipeDown_Palm8,69,387,
p15_Gesture_SwipeDown_Wrist8,58,367,
p15_Gesture_SwipeDown_Thigh8,98,420,
p15_Gesture_SwipeDown_Palm9,161,450,
p15_Gesture_SwipeDown_Wrist9,96,432,
p15_Gesture_SwipeDown_Thigh9,90,376,
p15_Gesture_SwipeUp_Palm0,214,584,
p15_Gesture_SwipeUp_Wrist0,154,476,
p15_Gesture_SwipeUp_Thigh0,138,443,
p15_Gesture_SwipeUp_Palm1,116,478,
p15_Gesture_SwipeUp_Wrist1,140,465,
p15_Gesture_SwipeUp_Thigh1,91,407,
p15_Gesture_SwipeUp_Palm2,64,430,
p15_Gesture_SwipeUp_Wrist2,162,442,
p15_Gesture_SwipeUp_Thigh2,84,443,
p15_Gesture_SwipeUp_Palm3,249,510,
p15_Gesture_SwipeUp_Wrist3,155,425,
p15_Gesture_SwipeUp_Thigh3,156,434,
p15_Gesture_SwipeUp_Palm4,66,400,
p15_Gesture_SwipeUp_Wrist4,102,434,
p15_Gesture_SwipeUp_Thigh4,62,369,
p15_Gesture_SwipeUp_Palm5,108,453,
p15_Gesture_SwipeUp_Wrist5,109,434,
p15_Gesture_SwipeUp_Thigh5,91,408,
p15_Gesture_SwipeUp_Palm6,89,405,
p15_Gesture_SwipeUp_Wrist6,123,424,
p15_Gesture_SwipeUp_Thigh6,79,405,
p15_Gesture_SwipeUp_Palm7,51,371,
p15_Gesture_SwipeUp_Wrist7,82,396,
p15_Gesture_SwipeUp_Thigh7,93,373,
p15_Gesture_SwipeUp_Palm8,80,352,
p15_Gesture_SwipeUp_Wrist8,126,436,
p15_Gesture_SwipeUp_Thigh8,70,378,
p15_Gesture_SwipeUp_Palm9,84,390,
p15_Gesture_SwipeUp_Wrist9,154,455,
p15_Gesture_SwipeUp_Thigh9,43,341,
p15_Gesture_SwipeLeft_Palm0,208,617,
p15_Gesture_SwipeLeft_Wrist0,176,513,
p15_Gesture_SwipeLeft_Thigh0,143,567,
p15_Gesture_SwipeLeft_Palm1,127,468,
p15_Gesture_SwipeLeft_Wrist1,109,451,
p15_Gesture_SwipeLeft_Thigh1,119,455,
p15_Gesture_SwipeLeft_Palm2,127,455,
p15_Gesture_SwipeLeft_Wrist2,120,457,
p15_Gesture_SwipeLeft_Thigh2,98,387,
p15_Gesture_SwipeLeft_Palm3,95,411,
p15_Gesture_SwipeLeft_Wrist3,107,438,
p15_Gesture_SwipeLeft_Thigh3,144,542,
p15_Gesture_SwipeLeft_Palm4,94,402,
p15_Gesture_SwipeLeft_Wrist4,210,490,
p15_Gesture_SwipeLeft_Thigh4,109,450,
p15_Gesture_SwipeLeft_Palm5,78,369,
p15_Gesture_SwipeLeft_Wrist5,154,439,
p15_Gesture_SwipeLeft_Thigh5,104,442,
p15_Gesture_SwipeLeft_Palm6,99,363,
p15_Gesture_SwipeLeft_Wrist6,148,492,
p15_Gesture_SwipeLeft_Thigh6,85,414,
p15_Gesture_SwipeLeft_Palm7,87,353,
p15_Gesture_SwipeLeft_Wrist7,92,437,
p15_Gesture_SwipeLeft_Thigh7,93,406,
p15_Gesture_SwipeLeft_Palm8,84,389,
p15_Gesture_SwipeLeft_Wrist8,167,480,
p15_Gesture_SwipeLeft_Thigh8,155,475,
p15_Gesture_SwipeLeft_Palm9,125,439,
p15_Gesture_SwipeLeft_Wrist9,135,418,
p15_Gesture_SwipeLeft_Thigh9,74,388,
