p1_Gesture_Tap_Palm0,270,401,
p1_Gesture_Tap_Wrist0,197,318,
p1_Gesture_Tap_Thigh0,194,322,
p1_Gesture_Tap_Palm1,201,323,
p1_Gesture_Tap_Wrist1,302,419,
p1_Gesture_Tap_Thigh1,184,309,
p1_Gesture_Tap_Palm2,130,280,
p1_Gesture_Tap_Wrist2,183,303,
p1_Gesture_Tap_Thigh2,169,297,
p1_Gesture_Tap_Palm3,179,305,
p1_Gesture_Tap_Wrist3,193,329,
p1_Gesture_Tap_Thigh3,165,290,
p1_Gesture_Tap_Palm4,208,339,
p1_Gesture_Tap_Wrist4,304,442,
p1_Gesture_Tap_Thigh4,164,289,
p1_Gesture_Tap_Palm5,237,374,
p1_Gesture_Tap_Wrist5,188,315,
p1_Gesture_Tap_Thigh5,202,337,
p1_Gesture_Tap_Palm6,167,310,
p1_Gesture_Tap_Wrist6,149,283,
p1_Gesture_Tap_Thigh6,161,286,
p1_Gesture_Tap_Palm7,227,360,
p1_Gesture_Tap_Wrist7,226,373,
p1_Gesture_Tap_Thigh7,168,298,
p1_Gesture_Tap_Palm8,155,278,
p1_Gesture_Tap_Wrist8,161,280,
p1_Gesture_Tap_Thigh8,152,273,
p1_Gesture_Tap_Palm9,162,293,
p1_Gesture_Tap_Wrist9,142,269,
p1_Gesture_Tap_Thigh9,144,263,
p1_Gesture_SwipeDown_Palm0,240,563,
p1_Gesture_SwipeDown_Wrist0,233,502,
p1_Gesture_SwipeDown_Thigh0,124,413,
p1_Gesture_SwipeDown_Palm1,348,617,
p1_Gesture_SwipeDown_Wrist1,325,575,
p1_Gesture_SwipeDown_Thigh1,174,419,
p1_Gesture_SwipeDown_Palm2,276,516,
p1_Gesture_SwipeDown_Wrist2,350,570,
p1_Gesture_SwipeDown_Thigh2,194,445,
p1_Gesture_SwipeDown_Palm3,332,552,
p1_Gesture_SwipeDown_Wrist3,281,462,
p1_Gesture_SwipeDown_Thigh3,280,523,
p1_Gesture_SwipeDown_Palm4,350,620,
p1_Gesture_SwipeDown_Wrist4,337,498,
p1_Gesture_SwipeDown_Thigh4,309,603,
p1_Gesture_SwipeDown_Palm5,243,499,
p1_Gesture_SwipeDown_Wrist5,287,468,
p1_Gesture_SwipeDown_Thigh5,116,380,
p1_Gesture_SwipeDown_Palm6,236,507,
p1_Gesture_SwipeDown_Wrist6,183,344,
p1_Gesture_SwipeDown_Thigh6,101,380,
p1_Gesture_SwipeDown_Palm7,157,408,
p1_Gesture_SwipeDown_Wrist7,205,400,
p1_Gesture_SwipeDown_Thigh7,150,411,
p1_Gesture_SwipeDown_Palm8,198,418,
p1_Gesture_SwipeDown_Wrist8,204,377,
p1_Gesture_SwipeDown_Thigh8,161,417,
p1_Gesture_SwipeDown_Palm9,120,370,
p1_Gesture_SwipeDown_Wrist9,128,347,
p1_Gesture_SwipeDown_Thigh9,129,403,
p1_Gesture_SwipeUp_Palm0,351,623,
p1_Gesture_SwipeUp_Wrist0,263,555,
p1_Gesture_SwipeUp_Thigh0,272,518,
p1_Gesture_SwipeUp_Palm1,295,531,
p1_Gesture_SwipeUp_Wrist1,129,445,
p1_Gesture_SwipeUp_Thigh1,165,427,
p1_Gesture_SwipeUp_Palm2,310,567,
p1_Gesture_SwipeUp_Wrist2,334,538,
p1_Gesture_SwipeUp_Thigh2,182,419,
p1_Gesture_SwipeUp_Palm3,297,582,
p1_Gesture_SwipeUp_Wrist3,260,546,
p1_Gesture_SwipeUp_Thigh3,213,442,
p1_Gesture_SwipeUp_Palm4,257,552,
p1_Gesture_SwipeUp_Wrist4,262,541,
p1_Gesture_SwipeUp_Thigh4,176,394,
p1_Gesture_SwipeUp_Palm5,214,446,
p1_Gesture_SwipeUp_Wrist5,247,490,
p1_Gesture_SwipeUp_Thigh5,188,402,
p1_Gesture_SwipeUp_Palm6,184,466,
p1_Gesture_SwipeUp_Wrist6,225,469,
p1_Gesture_SwipeUp_Thigh6,155,414,
p1_Gesture_SwipeUp_Palm7,264,537,
p1_Gesture_SwipeUp_Wrist7,249,508,
p1_Gesture_SwipeUp_Thigh7,131,366,
p1_Gesture_SwipeUp_Palm8,191,454,
p1_Gesture_SwipeUp_Wrist8,269,554,
p1_Gesture_SwipeUp_Thigh8,152,419,
p1_Gesture_SwipeUp_Palm9,246,477,
p1_Gesture_SwipeUp_Wrist9,186,463,
p1_Gesture_SwipeUp_Thigh9,143,408,
p1_Gesture_SwipeLeft_Palm0,217,557,
p1_Gesture_SwipeLeft_Wrist0,238,551,
p1_Gesture_SwipeLeft_Thigh0,226,483,
p1_Gesture_SwipeLeft_Palm1,222,490,
p1_Gesture_SwipeLeft_Wrist1,395,675,
p1_Gesture_SwipeLeft_Thigh1,222,448,
p1_Gesture_SwipeLeft_Palm2,187,438,
p1_Gesture_SwipeLeft_Wrist2,298,539,
p1_Gesture_SwipeLeft_Thigh2,178,426,
p1_Gesture_SwipeLeft_Palm3,167,418,
p1_Gesture_SwipeLeft_Wrist3,307,555,
p1_Gesture_SwipeLeft_Thigh3,170,399,
p1_Gesture_SwipeLeft_Palm4,234,480,
p1_Gesture_SwipeLeft_Wrist4,555,804,
p1_Gesture_SwipeLeft_Thigh4,203,474,
p1_Gesture_SwipeLeft_Palm5,147,389,
p1_Gesture_SwipeLeft_Wrist5,223,462,
p1_Gesture_SwipeLeft_Thigh5,214,435,
p1_Gesture_SwipeLeft_Palm6,343,574,
p1_Gesture_SwipeLeft_Wrist6,260,537,
p1_Gesture_SwipeLeft_Thigh6,328,547,
p1_Gesture_SwipeLeft_Palm7,273,504,
p1_Gesture_SwipeLeft_Wrist7,174,446,
p1_Gesture_SwipeLeft_Thigh7,235,482,
p1_Gesture_SwipeLeft_Palm8,221,474,
p1_Gesture_SwipeLeft_Wrist8,237,465,
p1_Gesture_SwipeLeft_Thigh8,137,393,
p1_Gesture_SwipeLeft_Palm9,168,411,
p1_Gesture_SwipeLeft_Wrist9,220,459,
p1_Gesture_SwipeLeft_Thigh9,145,396,
p1_Gesture_SwipeRight_Palm0,227,448,
p1_Gesture_SwipeRight_Wrist0,318,591,
p1_Gesture_SwipeRight_Thigh0,212,496,
p1_Gesture_SwipeRight_Palm1,346,559,
p1_Gesture_SwipeRight_Wrist1,233,469,
p1_Gesture_SwipeRight_Thigh1,170,445,
p1_Gesture_SwipeRight_Palm2,280,542,
p1_Gesture_SwipeRight_Wrist2,236,504,
p1_Gesture_SwipeRight_Thigh2,199,437,
p1_Gesture_SwipeRight_Palm3,209,480,
p1_Gesture_SwipeRight_Wrist3,311,562,
p1_Gesture_SwipeRight_Thigh3,150,358,
p1_Gesture_SwipeRight_Palm4,287,525,
p1_Gesture_SwipeRight_Wrist4,344,626,
p1_Gesture_SwipeRight_Thigh4,143,386,
p1_Gesture_SwipeRight_Palm5,237,454,
p1_Gesture_SwipeRight_Wrist5,241,476,
p1_Gesture_SwipeRight_Thigh5,156,413,
p1_Gesture_SwipeRight_Palm6,163,418,
p1_Gesture_SwipeRight_Wrist6,198,449,
p1_Gesture_SwipeRight_Thigh6,190,430,
p1_Gesture_SwipeRight_Palm7,174,417,
p1_Gesture_SwipeRight_Wrist7,335,566,
p1_Gesture_SwipeRight_Thigh7,133,345,
p1_Gesture_SwipeRight_Palm8,242,492,
p1_Gesture_SwipeRight_Wrist8,229,484,
p1_Gesture_SwipeRight_Thigh8,244,514,
p1_Gesture_SwipeRight_Palm9,191,441,
p1_Gesture_SwipeRight_Wrist9,278,520,
p1_Gesture_SwipeRight_Thigh9,126,405,
