p8_Gesture_Tap_Palm0,99,243,
p8_Gesture_Tap_Wrist0,169,444,
p8_Gesture_Tap_Thigh0,588,811,
p8_Gesture_Tap_Palm1,95,259,
p8_Gesture_Tap_Wrist1,146,336,
p8_Gesture_Tap_Thigh1,112,263,
p8_Gesture_Tap_Palm2,171,324,
p8_Gesture_Tap_Wrist2,133,312,
p8_Gesture_Tap_Thigh2,112,277,
p8_Gesture_Tap_Palm3,103,258,
p8_Gesture_Tap_Wrist3,197,402,
p8_Gesture_Tap_Thigh3,95,283,
p8_Gesture_Tap_Palm4,96,287,
p8_Gesture_Tap_Wrist4,169,328,
p8_Gesture_Tap_Thigh4,122,299,
p8_Gesture_Tap_Palm5,120,280,
p8_Gesture_Tap_Wrist5,169,314,
p8_Gesture_Tap_Thigh5,98,273,
p8_Gesture_Tap_Palm6,189,346,
p8_Gesture_Tap_Wrist6,175,372,
p8_Gesture_Tap_Thigh6,100,270,
p8_Gesture_Tap_Palm7,140,312,
p8_Gesture_Tap_Wrist7,98,293,
p8_Gesture_Tap_Thigh7,174,438,
p8_Gesture_Tap_Palm8,177,393,
p8_Gesture_Tap_Wrist8,208,373,
p8_Gesture_Tap_Thigh8,136,351,
p8_Gesture_Tap_Palm9,134,306,
p8_Gesture_Tap_Wrist9,180,415,
p8_Gesture_Tap_Thigh9,77,236,
p8_Gesture_SwipeDown_Palm0,129,553,
p8_Gesture_SwipeDown_Wrist0,186,1023,
p8_Gesture_SwipeDown_Thigh0,177,596,
p8_Gesture_SwipeDown_Palm1,119,414,
p8_Gesture_SwipeDown_Wrist1,8,480,
p8_Gesture_SwipeDown_Thigh1,60,470,
p8_Gesture_SwipeDown_Palm2,150,462,
p8_Gesture_SwipeDown_Wrist2,152,620,
p8_Gesture_SwipeDown_Thigh2,105,439,
p8_Gesture_SwipeDown_Palm3,151,475,
p8_Gesture_SwipeDown_Wrist3,66,623,
p8_Gesture_SwipeDown_Thigh3,283,713,
p8_Gesture_SwipeDown_Palm4,73,485,
p8_Gesture_SwipeDown_Wrist4,179,493,
p8_Gesture_SwipeDown_Thigh4,109,486,
p8_Gesture_SwipeDown_Palm5,138,471,
p8_Gesture_SwipeDown_Wrist5,64,440,
p8_Gesture_SwipeDown_Thigh5,87,359,
p8_Gesture_SwipeDown_Palm6,150,528,
p8_Gesture_SwipeDown_Wrist6,190,657,
p8_Gesture_SwipeDown_Thigh6,192,688,
p8_Gesture_SwipeDown_Palm7,100,374,
p8_Gesture_SwipeDown_Wrist7,127,527,
p8_Gesture_SwipeDown_Thigh7,128,543,
p8_Gesture_SwipeDown_Palm8,116,482,
p8_Gesture_SwipeDown_Wrist8,114,478,
p8_Gesture_SwipeDown_Thigh8,89,437,
p8_Gesture_SwipeDown_Palm9,142,519,
p8_Gesture_SwipeDown_Wrist9,98,404,
p8_Gesture_SwipeDown_Thigh9,34,465,
p8_Gesture_SwipeUp_Palm0,137,505,
p8_Gesture_SwipeUp_Wrist0,246,529,
p8_Gesture_SwipeUp_Thigh0,96,494,
p8_Gesture_SwipeUp_Palm1,87,500,
p8_Gesture_SwipeUp_Wrist1,15,515,
p8_Gesture_SwipeUp_Thigh1,0,345,
p8_Gesture_SwipeUp_Palm2,126,588,
p8_Gesture_SwipeUp_Wrist2,141,505,
p8_Gesture_SwipeUp_Thigh2,152,526,
p8_Gesture_SwipeUp_Palm3,137,478,
p8_Gesture_SwipeUp_Wrist3,70,434,
p8_Gesture_SwipeUp_Thigh3,88,404,
p8_Gesture_SwipeUp_Palm4,143,510,
p8_Gesture_SwipeUp_Wrist4,146,532,
p8_Gesture_SwipeUp_Thigh4,336,660,
p8_Gesture_SwipeUp_Palm5,0,397,
p8_Gesture_SwipeUp_Wrist5,138,623,
p8_Gesture_SwipeUp_Thigh5,96,444,
p8_Gesture_SwipeUp_Palm6,170,601,
p8_Gesture_SwipeUp_Wrist6,25,462,
p8_Gesture_SwipeUp_Thigh6,229,627,
p8_Gesture_SwipeUp_Palm7,270,716,
p8_Gesture_SwipeUp_Wrist7,106,488,
p8_Gesture_SwipeUp_Thigh7,131,508,
p8_Gesture_SwipeUp_Palm8,592,936,
p8_Gesture_SwipeUp_Wrist8,177,552,
p8_Gesture_SwipeUp_Thigh8,172,583,
p8_Gesture_SwipeUp_Palm9,65,399,
p8_Gesture_SwipeUp_Wrist9,180,533,
p8_Gesture_SwipeUp_Thigh9,158,690,
p8_Gesture_SwipeLeft_Palm0,174,570,
p8_Gesture_SwipeLeft_Wrist0,99,474,
p8_Gesture_SwipeLeft_Thigh0,161,505,
p8_Gesture_SwipeLeft_Palm1,168,560,
p8_Gesture_SwipeLeft_Wrist1,134,524,
p8_Gesture_SwipeLeft_Thigh1,151,558,
p8_Gesture_SwipeLeft_Palm2,97,490,
p8_Gesture_SwipeLeft_Wrist2,147,508,
p8_Gesture_SwipeLeft_Thigh2,147,484,
p8_Gesture_SwipeLeft_Palm3,104,447,
p8_Gesture_SwipeLeft_Wrist3,107,455,
p8_Gesture_SwipeLeft_Thigh3,112,448,
p8_Gesture_SwipeLeft_Palm4,161,533,
p8_Gesture_SwipeLeft_Wrist4,98,477,
p8_Gesture_SwipeLeft_Thigh4,108,446,
p8_Gesture_SwipeLeft_Palm5,124,430,
p8_Gesture_SwipeLeft_Wrist5,134,596,
p8_Gesture_SwipeLeft_Thigh5,137,499,
