p20_Gesture_Tap_Palm0,152,289,
p20_Gesture_Tap_Wrist0,386,514,
p20_Gesture_Tap_Thigh0,281,422,
p20_Gesture_Tap_Palm1,185,319,
p20_Gesture_Tap_Wrist1,155,301,
p20_Gesture_Tap_Thigh1,257,418,
p20_Gesture_Tap_Palm2,143,287,
p20_Gesture_Tap_Wrist2,209,354,
p20_Gesture_Tap_Thigh2,216,402,
p20_Gesture_Tap_Palm3,140,308,
p20_Gesture_Tap_Wrist3,181,349,
p20_Gesture_Tap_Thigh3,233,381,
p20_Gesture_Tap_Palm4,94,248,
p20_Gesture_Tap_Wrist4,144,290,
p20_Gesture_Tap_Thigh4,149,303,
p20_Gesture_Tap_Palm5,185,330,
p20_Gesture_Tap_Wrist5,118,256,
p20_Gesture_Tap_Thigh5,101,234,
p20_Gesture_Tap_Palm6,81,223,
p20_Gesture_Tap_Wrist6,118,234,
p20_Gesture_Tap_Thigh6,138,268,
p20_Gesture_Tap_Palm7,93,218,
p20_Gesture_Tap_Wrist7,151,272,
p20_Gesture_Tap_Thigh7,176,301,
p20_Gesture_Tap_Palm8,87,220,
p20_Gesture_Tap_Wrist8,714,835,
p20_Gesture_Tap_Thigh8,311,427,
p20_Gesture_Tap_Palm9,162,277,
p20_Gesture_Tap_Wrist9,172,335,
p20_Gesture_Tap_Thigh9,179,326,
p20_Gesture_SwipeDown_Palm0,255,573,
p20_Gesture_SwipeDown_Wrist0,300,531,
p20_Gesture_SwipeDown_Thigh0,122,394,
p20_Gesture_SwipeDown_Palm1,159,487,
p20_Gesture_SwipeDown_Wrist1,192,499,
p20_Gesture_SwipeDown_Thigh1,148,498,
p20_Gesture_SwipeDown_Palm2,184,514,
p20_Gesture_SwipeDown_Wrist2,150,328,
p20_Gesture_SwipeDown_Thigh2,155,513,
p20_Gesture_SwipeDown_Palm3,226,498,
p20_Gesture_SwipeDown_Wrist3,137,395,
p20_Gesture_SwipeDown_Thigh3,216,490,
p20_Gesture_SwipeDown_Palm4,200,460,
p20_Gesture_SwipeDown_Wrist4,144,307,
p20_Gesture_SwipeDown_Thigh4,92,356,
p20_Gesture_SwipeDown_Palm5,259,539,
p20_Gesture_SwipeDown_Wrist5,304,508,
p20_Gesture_SwipeDown_Thigh5,109,426,
p20_Gesture_SwipeDown_Palm6,97,407,
p20_Gesture_SwipeDown_Wrist6,155,348,
p20_Gesture_SwipeDown_Thigh6,151,442,
p20_Gesture_SwipeDown_Palm7,230,457,
p20_Gesture_SwipeDown_Wrist7,118,309,
p20_Gesture_SwipeDown_Thigh7,59,350,
p20_Gesture_SwipeDown_Palm8,104,378,
p20_Gesture_SwipeDown_Wrist8,140,381,
p20_Gesture_SwipeDown_Thigh8,86,350,
p20_Gesture_SwipeDown_Palm9,114,344,
p20_Gesture_SwipeDown_Wrist9,121,404,
p20_Gesture_SwipeDown_Thigh9,79,383,
p20_Gesture_SwipeUp_Palm0,162,400,
p20_Gesture_SwipeUp_Wrist0,326,565,
p20_Gesture_SwipeUp_Thigh0,197,451,
p20_Gesture_SwipeUp_Palm1,212,546,
p20_Gesture_SwipeUp_Wrist1,253,520,
p20_Gesture_SwipeUp_Thigh1,93,417,
p20_Gesture_SwipeUp_Palm2,75,355,
p20_Gesture_SwipeUp_Wrist2,153,386,
p20_Gesture_SwipeUp_Thigh2,83,392,
p20_Gesture_SwipeUp_Palm3,169,467,
p20_Gesture_SwipeUp_Wrist3,177,439,
p20_Gesture_SwipeUp_Thigh3,76,359,
p20_Gesture_SwipeUp_Palm4,128,438,
p20_Gesture_SwipeUp_Wrist4,257,511,
p20_Gesture_SwipeUp_Thigh4,100,377,
p20_Gesture_SwipeUp_Palm5,70,334,
p20_Gesture_SwipeUp_Wrist5,303,561,
p20_Gesture_SwipeUp_Thigh5,134,413,
p20_Gesture_SwipeUp_Palm6,110,389,
p20_Gesture_SwipeUp_Wrist6,190,456,
p20_Gesture_SwipeUp_Thigh6,105,347,
p20_Gesture_SwipeUp_Palm7,116,400,
p20_Gesture_SwipeUp_Wrist7,145,385,
p20_Gesture_SwipeUp_Thigh7,102,370,
p20_Gesture_SwipeUp_Palm8,86,329,
p20_Gesture_SwipeUp_Wrist8,97,388,
p20_Gesture_SwipeUp_Thigh8,253,489,
p20_Gesture_SwipeUp_Palm9,114,396,
p20_Gesture_SwipeUp_Wrist9,207,546,
p20_Gesture_SwipeUp_Thigh9,100,370,
p20_Gesture_SwipeLeft_Palm0,283,517,
p20_Gesture_SwipeLeft_Wrist0,357,595,
p20_Gesture_SwipeLeft_Thigh0,185,500,
p20_Gesture_SwipeLeft_Palm1,213,492,
p20_Gesture_SwipeLeft_Wrist1,178,483,
p20_Gesture_SwipeLeft_Thigh1,137,501,
p20_Gesture_SwipeLeft_Palm2,153,472,
p20_Gesture_SwipeLeft_Wrist2,134,425,
p20_Gesture_SwipeLeft_Thigh2,96,349,
p20_Gesture_SwipeLeft_Palm3,176,499,
p20_Gesture_SwipeLeft_Wrist3,210,449,
p20_Gesture_SwipeLeft_Thigh3,106,375,
p20_Gesture_SwipeLeft_Palm4,160,471,
p20_Gesture_SwipeLeft_Wrist4,380,634,
p20_Gesture_SwipeLeft_Thigh4,85,363,
p20_Gesture_SwipeLeft_Palm5,70,362,
p20_Gesture_SwipeLeft_Wrist5,454,729,
p20_Gesture_SwipeLeft_Thigh5,417,708,
p20_Gesture_SwipeLeft_Palm6,206,477,
p20_Gesture_SwipeLeft_Wrist6,149,417,
p20_Gesture_SwipeLeft_Thigh6,121,400,
p20_Gesture_SwipeLeft_Palm7,158,424,
p20_Gesture_SwipeLeft_Wrist7,147,388,
p20_Gesture_SwipeLeft_Thigh7,127,436,
p20_Gesture_SwipeLeft_Palm8,245,466,
p20_Gesture_SwipeLeft_Wrist8,171,485,
p20_Gesture_SwipeLeft_Thigh8,98,376,
p20_Gesture_SwipeLeft_Palm9,125,390,
p20_Gesture_SwipeLeft_Wrist9,143,405,
p20_Gesture_SwipeLeft_Thigh9,107,377,
p20_Gesture_SwipeRight_Palm0,144,426,
p20_Gesture_SwipeRight_Wrist0,212,528,
p20_Gesture_SwipeRight_Thigh0,366,691,
p20_Gesture_SwipeRight_Palm1,137,485,
p20_Gesture_SwipeRight_Wrist1,153,453,
p20_Gesture_SwipeRight_Thigh1,160,514,
p20_Gesture_SwipeRight_Palm2,196,447,
p20_Gesture_SwipeRight_Wrist2,152,421,
p20_Gesture_SwipeRight_Thigh2,257,522,
p20_Gesture_SwipeRight_Palm3,306,535,
p20_Gesture_SwipeRight_Wrist3,144,422,
p20_Gesture_SwipeRight_Thigh3,242,535,
p20_Gesture_SwipeRight_Palm4,136,357,
p20_Gesture_SwipeRight_Wrist4,264,614,
p20_Gesture_SwipeRight_Thigh4,287,507,
p20_Gesture_SwipeRight_Palm5,267,535,
p20_Gesture_SwipeRight_Wrist5,111,386,
p20_Gesture_SwipeRight_Thigh5,221,629,
p20_Gesture_SwipeRight_Palm6,311,586,
p20_Gesture_SwipeRight_Wrist6,115,375,
p20_Gesture_SwipeRight_Thigh6,117,419,
p20_Gesture_SwipeRight_Palm7,174,398,
p20_Gesture_SwipeRight_Wrist7,185,465,
p20_Gesture_SwipeRight_Thigh7,122,419,
p20_Gesture_SwipeRight_Palm8,170,431,
p20_Gesture_SwipeRight_Wrist8,538,787,
p20_Gesture_SwipeRight_Thigh8,210,499,
p20_Gesture_SwipeRight_Palm9,70,296,
p20_Gesture_SwipeRight_Wrist9,123,360,
p20_Gesture_SwipeRight_Thigh9,162,537,
p20_Gesture_Circle_Palm0,375,804,
p20_Gesture_Circle_Wrist0,300,659,
p20_Gesture_Circle_Thigh0,
p20_Gesture_Circle_Palm1,318,734,
p20_Gesture_Circle_Wrist1,209,671,
p20_Gesture_Circle_Thigh1,208,601,
p20_Gesture_Circle_Palm2,336,703,
p20_Gesture_Circle_Wrist2,280,685,
p20_Gesture_Circle_Thigh2,191,587,
p20_Gesture_Circle_Palm3,332,635,
p20_Gesture_Circle_Wrist3,153,612,
p20_Gesture_Circle_Thigh3,192,589,
p20_Gesture_Circle_Palm4,133,488,
p20_Gesture_Circle_Wrist4,206,600,
p20_Gesture_Circle_Thigh4,258,635,
p20_Gesture_Circle_Palm5,133,489,
p20_Gesture_Circle_Wrist5,276,651,
p20_Gesture_Circle_Thigh5,204,573,
p20_Gesture_Circle_Palm6,124,454,
p20_Gesture_Circle_Wrist6,157,501,
p20_Gesture_Circle_Thigh6,241,677,
p20_Gesture_Circle_Palm7,127,512,
p20_Gesture_Circle_Wrist7,138,509,
p20_Gesture_Circle_Thigh7,253,593,
p20_Gesture_Circle_Palm8,127,486,
p20_Gesture_Circle_Wrist8,503,832,
p20_Gesture_Circle_Thigh8,157,565,
p20_Gesture_Circle_Palm9,116,526,
p20_Gesture_Circle_Wrist9,210,529,
p20_Gesture_Circle_Thigh9,249,910,
p20_Gesture_Triangle_Palm0,176,646,
p20_Gesture_Triangle_Wrist0,258,755,
p20_Gesture_Triangle_Thigh0,469,1214,
p20_Gesture_Triangle_Palm1,317,847,
p20_Gesture_Triangle_Wrist1,176,740,
p20_Gesture_Triangle_Thigh1,182,887,
p20_Gesture_Triangle_Palm2,165,631,
p20_Gesture_Triangle_Wrist2,476,1012,
p20_Gesture_Triangle_Thigh2,158,676,
p20_Gesture_Triangle_Palm3,169,562,
p20_Gesture_Triangle_Wrist3,356,686,
