p18_Gesture_Tap_Palm0,205,392,
p18_Gesture_Tap_Wrist0,219,386,
p18_Gesture_Tap_Thigh0,343,519,
p18_Gesture_Tap_Palm1,163,304,
p18_Gesture_Tap_Wrist1,174,318,
p18_Gesture_Tap_Thigh1,184,345,
p18_Gesture_Tap_Palm2,325,493,
p18_Gesture_Tap_Wrist2,409,597,
p18_Gesture_Tap_Thigh2,406,603,
p18_Gesture_Tap_Palm3,266,433,
p18_Gesture_Tap_Wrist3,237,394,
p18_Gesture_Tap_Thigh3,204,381,
p18_Gesture_Tap_Palm4,118,299,
p18_Gesture_Tap_Wrist4,209,355,
p18_Gesture_Tap_Thigh4,139,314,
p18_Gesture_Tap_Palm5,151,330,
p18_Gesture_Tap_Wrist5,237,408,
p18_Gesture_Tap_Thigh5,228,400,
p18_Gesture_Tap_Palm6,266,451,
p18_Gesture_Tap_Wrist6,184,349,
p18_Gesture_Tap_Thigh6,252,427,
p18_Gesture_Tap_Palm7,151,302,
p18_Gesture_Tap_Wrist7,181,382,
p18_Gesture_Tap_Thigh7,249,441,
p18_Gesture_Tap_Palm8,116,302,
p18_Gesture_Tap_Wrist8,246,431,
p18_Gesture_Tap_Thigh8,242,435,
p18_Gesture_Tap_Palm9,154,328,
p18_Gesture_Tap_Wrist9,326,491,
p18_Gesture_Tap_Thigh9,53,223,
p18_Gesture_SwipeDown_Palm0,243,504,
p18_Gesture_SwipeDown_Wrist0,277,570,
p18_Gesture_SwipeDown_Thigh0,215,543,
p18_Gesture_SwipeDown_Palm1,174,449,
p18_Gesture_SwipeDown_Wrist1,228,427,
p18_Gesture_SwipeDown_Thigh1,286,592,
p18_Gesture_SwipeDown_Palm2,185,480,
p18_Gesture_SwipeDown_Wrist2,237,585,
p18_Gesture_SwipeDown_Thigh2,174,520,
p18_Gesture_SwipeDown_Palm3,280,532,
p18_Gesture_SwipeDown_Wrist3,317,554,
p18_Gesture_SwipeDown_Thigh3,228,547,
p18_Gesture_SwipeDown_Palm4,168,442,
p18_Gesture_SwipeDown_Wrist4,174,421,
p18_Gesture_SwipeDown_Thigh4,398,674,
p18_Gesture_SwipeDown_Palm5,343,585,
p18_Gesture_SwipeDown_Wrist5,222,448,
p18_Gesture_SwipeDown_Thigh5,147,418,
p18_Gesture_SwipeDown_Palm6,278,561,
p18_Gesture_SwipeDown_Wrist6,492,747,
p18_Gesture_SwipeDown_Thigh6,231,534,
p18_Gesture_SwipeDown_Palm7,228,453,
