p22_Gesture_Tap_Palm0,202,388,
p22_Gesture_Tap_Wrist0,149,336,
p22_Gesture_Tap_Thigh0,126,328,
p22_Gesture_Tap_Palm1,187,408,
p22_Gesture_Tap_Wrist1,205,443,
p22_Gesture_Tap_Thigh1,143,365,
p22_Gesture_Tap_Palm2,108,367,
p22_Gesture_Tap_Wrist2,202,503,
p22_Gesture_Tap_Thigh2,122,372,
p22_Gesture_Tap_Palm3,126,365,
p22_Gesture_Tap_Wrist3,227,479,
p22_Gesture_Tap_Thigh3,112,355,
p22_Gesture_Tap_Palm4,160,387,
p22_Gesture_Tap_Wrist4,158,380,
p22_Gesture_Tap_Thigh4,210,412,
p22_Gesture_Tap_Palm5,95,324,
p22_Gesture_Tap_Wrist5,207,418,
p22_Gesture_Tap_Thigh5,125,343,
p22_Gesture_Tap_Palm6,111,331,
p22_Gesture_Tap_Wrist6,133,369,
p22_Gesture_Tap_Thigh6,154,358,
p22_Gesture_Tap_Palm7,128,374,
p22_Gesture_Tap_Wrist7,134,410,
p22_Gesture_Tap_Thigh7,233,443,
p22_Gesture_Tap_Palm8,130,382,
p22_Gesture_Tap_Wrist8,91,333,
p22_Gesture_Tap_Thigh8,65,302,
p22_Gesture_Tap_Palm9,166,382,
p22_Gesture_Tap_Wrist9,226,462,
p22_Gesture_Tap_Thigh9,85,295,
p22_Gesture_SwipeDown_Palm0,129,417,
p22_Gesture_SwipeDown_Wrist0,323,682,
p22_Gesture_SwipeDown_Thigh0,141,433,
p22_Gesture_SwipeDown_Palm1,185,434,
p22_Gesture_SwipeDown_Wrist1,131,573,
p22_Gesture_SwipeDown_Thigh1,99,338,
p22_Gesture_SwipeDown_Palm2,52,407,
p22_Gesture_SwipeDown_Wrist2,204,494,
p22_Gesture_SwipeDown_Thigh2,79,309,
p22_Gesture_SwipeDown_Palm3,137,421,
p22_Gesture_SwipeDown_Wrist3,187,550,
p22_Gesture_SwipeDown_Thigh3,157,405,
p22_Gesture_SwipeDown_Palm4,151,420,
p22_Gesture_SwipeDown_Wrist4,125,430,
p22_Gesture_SwipeDown_Thigh4,105,337,
p22_Gesture_SwipeDown_Palm5,132,375,
p22_Gesture_SwipeDown_Wrist5,232,508,
p22_Gesture_SwipeDown_Thigh5,164,424,
p22_Gesture_SwipeDown_Palm6,151,414,
p22_Gesture_SwipeDown_Wrist6,208,547,
p22_Gesture_SwipeDown_Thigh6,128,370,
p22_Gesture_SwipeDown_Palm7,67,325,
p22_Gesture_SwipeDown_Wrist7,172,486,
p22_Gesture_SwipeDown_Thigh7,321,580,
