p19_Gesture_Tap_Palm0,189,417,
p19_Gesture_Tap_Wrist0,727,850,
p19_Gesture_Tap_Thigh0,139,262,
p19_Gesture_Tap_Palm1,167,356,
p19_Gesture_Tap_Wrist1,378,521,
p19_Gesture_Tap_Thigh1,130,267,
p19_Gesture_Tap_Palm2,134,286,
p19_Gesture_Tap_Wrist2,218,431,
p19_Gesture_Tap_Thigh2,84,213,
p19_Gesture_Tap_Palm3,152,333,
p19_Gesture_Tap_Wrist3,208,345,
p19_Gesture_Tap_Thigh3,146,341,
p19_Gesture_Tap_Palm4,148,314,
p19_Gesture_Tap_Wrist4,152,345,
p19_Gesture_Tap_Thigh4,78,226,
p19_Gesture_Tap_Palm5,119,293,
p19_Gesture_Tap_Wrist5,196,399,
p19_Gesture_Tap_Thigh5,117,285,
p19_Gesture_Tap_Palm6,87,255,
p19_Gesture_Tap_Wrist6,104,259,
p19_Gesture_Tap_Thigh6,81,230,
p19_Gesture_Tap_Palm7,65,267,
p19_Gesture_Tap_Wrist7,145,317,
p19_Gesture_Tap_Thigh7,78,243,
p19_Gesture_Tap_Palm8,123,317,
p19_Gesture_Tap_Wrist8,188,455,
p19_Gesture_Tap_Thigh8,171,340,
p19_Gesture_Tap_Palm9,131,317,
p19_Gesture_Tap_Wrist9,154,323,
p19_Gesture_Tap_Thigh9,116,274,
p19_Gesture_SwipeDown_Palm0,222,465,
p19_Gesture_SwipeDown_Wrist0,165,467,
p19_Gesture_SwipeDown_Thigh0,71,605,
p19_Gesture_SwipeDown_Palm1,0,105,226,539,
p19_Gesture_SwipeDown_Wrist1,154,432,
p19_Gesture_SwipeDown_Thigh1,
p19_Gesture_SwipeDown_Palm2,164,394,
p19_Gesture_SwipeDown_Wrist2,291,561,
p19_Gesture_SwipeDown_Thigh2,
p19_Gesture_SwipeDown_Palm3,110,426,
p19_Gesture_SwipeDown_Wrist3,294,579,
p19_Gesture_SwipeDown_Thigh3,193,371,
p19_Gesture_SwipeDown_Palm4,494,763,
p19_Gesture_SwipeDown_Wrist4,236,510,
p19_Gesture_SwipeDown_Thigh4,
p19_Gesture_SwipeDown_Palm5,162,417,
p19_Gesture_SwipeDown_Wrist5,128,380,
p19_Gesture_SwipeDown_Thigh5,76,336,
p19_Gesture_SwipeDown_Palm6,132,399,
p19_Gesture_SwipeDown_Wrist6,165,494,
p19_Gesture_SwipeDown_Thigh6,78,311,
p19_Gesture_SwipeDown_Palm7,224,490,
